"names","node","preds_indRev","preds_outRev","preds_inRev","preds_subRev"
"hiwlf",500,NA,NA,NA,NA
"puwph",501,NA,NA,NA,NA
"uyswq",502,416.116986388358,902.600402228897,496.437812351437,3583.86974231141
"rgqzy",503,NA,NA,NA,NA
"jbqzz",504,881.298504433791,2515.59246031338,1393.72986989168,10058.5881144544
"bthus",505,1315.25002127436,3720.98745077364,1359.29359319079,11985.642009058
"mrews",506,460.649006641032,922.144713912877,504.152794670196,2320.13904174925
"ibzuq",507,NA,NA,NA,NA
"cjbpu",508,347.782290153674,816.831732197197,457.382767949464,1982.25942289574
"seiga",509,660.231693252802,2384.05012833791,1110.3673058733,4559.85272101699
"qjuic",510,NA,NA,NA,NA
"hfzbu",511,632.701945630156,1792.48343087735,795.621630423795,3998.03705959082
"nnjmh",512,NA,NA,NA,NA
"cltmz",513,852.576464273942,1923.59888146634,704.680164509227,2621.0905253484
"hjcyw",514,851.065552994077,2193.76642802156,1130.20469215485,5698.11012339589
"gavpd",515,464.60859727415,997.745867168303,1103.02966161709,2983.39142521091
"fannq",516,NA,NA,NA,NA
"tfqzk",517,978.880634851477,1271.80623346163,442.97084101667,2524.9628133894
"pguxb",518,507.487329786284,1983.92328650309,468.097391798554,2863.70530510822
"ygnyo",519,911.075710463585,3794.88099814577,2279.75565922705,20803.8104245608
"qqcyk",520,NA,NA,NA,NA
"fsusg",521,592.877013510436,1876.7986862848,1222.4064989534,6317.35294761918
"zbvkz",522,NA,NA,NA,NA
"qcwso",523,NA,NA,NA,NA
"wshyr",524,809.904028526089,1384.11904260247,875.399409429965,4583.52578559624
"wdgtw",525,386.291223636811,1307.96276858787,669.350375187088,3535.39103530657
"jfptr",526,570.929314419864,1475.4501178124,885.463779679589,6394.08918202868
"vzxcb",527,1443.87271034295,4656.44655182409,1300.57585802232,6491.7956997111
"lnrsd",528,392.977837273765,711.970933566432,337.621131037,2288.04348301313
"xebfh",529,305.82944831534,409.443234551022,429.017738024404,574.167049574314
"pmxch",530,NA,NA,NA,NA
"ppqhp",531,673.521225960893,1025.20402400181,1235.56381012724,2785.73833414306
"bvxbt",532,NA,NA,NA,NA
"ozjdg",533,NA,NA,NA,NA
"ttvjk",534,NA,NA,NA,NA
"ifhrb",535,NA,NA,NA,NA
"dpnvg",536,NA,NA,NA,NA
"ljouo",537,NA,NA,NA,NA
"yerxo",538,NA,NA,NA,NA
"zhedl",539,NA,NA,NA,NA
"jwtrb",540,1285.33922289571,1139.99864664635,835.189877141845,3237.90475102502
"nqabf",541,330.471239927451,265.523312191409,238.657944894638,714.976815375578
"tistc",542,NA,NA,NA,NA
"skzpg",543,NA,NA,NA,NA
"jkrkb",544,NA,NA,NA,NA
"vtlbo",545,NA,NA,NA,NA
"lfgdd",546,NA,NA,NA,NA
"jfjzb",547,NA,NA,NA,NA
"ohwuq",548,NA,NA,NA,NA
"nhnty",549,305.802108105976,332.780720336399,330.833307306182,676.590076731595
"arihn",550,NA,NA,NA,NA
"ntbyz",551,NA,NA,NA,NA
"idvue",552,NA,NA,NA,NA
"roixt",553,NA,NA,NA,NA
"locuc",554,NA,NA,NA,NA
"mnzcf",555,661.886325289902,1599.29668291956,2049.08626706235,4043.75534825578
"iruco",556,NA,NA,NA,NA
"lndio",557,NA,NA,NA,NA
"ixalw",558,NA,NA,NA,NA
"cystl",559,321.974171069041,607.071309446631,642.277598040014,3183.16964989539
"mgpze",560,NA,NA,NA,NA
"koxih",561,NA,NA,NA,NA
"neycj",562,464.142825476371,314.863453525782,271.082592862553,1051.39285567261
"qoasx",563,NA,NA,NA,NA
"haruk",564,NA,NA,NA,NA
"yclok",565,NA,NA,NA,NA
"phuip",566,NA,NA,NA,NA
"ensrd",567,NA,NA,NA,NA
"indhz",568,NA,NA,NA,NA
"krtfx",569,NA,NA,NA,NA
"rxqvz",570,NA,NA,NA,NA
"tfwbz",571,NA,NA,NA,NA
"xodmi",572,NA,NA,NA,NA
"xrrbh",573,NA,NA,NA,NA
"lfejh",574,NA,NA,NA,NA
"vbjoy",575,NA,NA,NA,NA
"turmt",576,NA,NA,NA,NA
"maabd",577,379.996122044958,533.782315968987,589.61588619389,982.260989507207
"patcc",578,254.27556199976,282.575104004947,274.868474127735,440.130509812055
"jknsp",579,NA,NA,NA,NA
"vauyi",580,390.574325387564,476.449730874191,485.469573354929,18217.1508093889
"dhrha",581,NA,NA,NA,NA
"qjntk",582,632.90536531151,1863.85284590076,2424.08324054095,13981.2449439707
"bxhmz",583,244.476673153707,420.680622315034,393.847878243442,1374.46222561187
"ggdty",584,367.792160394257,399.148722420964,404.088027006515,942.602969953667
"cudcz",585,NA,NA,NA,NA
"aurmd",586,NA,NA,NA,NA
"gogbn",587,NA,NA,NA,NA
"stuib",588,NA,NA,NA,NA
"fhodv",589,NA,NA,NA,NA
"znjti",590,400.209066539676,648.036909265843,746.514481780723,968.902084433456
"vsies",591,NA,NA,NA,NA
"kxlcm",592,NA,NA,NA,NA
"vtexf",593,NA,NA,NA,NA
"qpjvi",594,NA,NA,NA,NA
"xwmtq",595,NA,NA,NA,NA
"cqoij",596,NA,NA,NA,NA
"xvzth",597,NA,NA,NA,NA
"yzlnz",598,298.305345657592,325.313592023309,322.657687127792,644.000049184862
"mmuql",599,NA,NA,NA,NA
"yuauu",600,NA,NA,NA,NA
"ekeob",601,NA,NA,NA,NA
"nxmky",602,640.387945751513,467.691575410937,332.962557226483,1262.62850986237
"rkove",603,329.483799065895,189.641382498452,149.846083229567,592.148988490052
"vcqva",604,NA,NA,NA,NA
"kkhzo",605,NA,NA,NA,NA
"mlcol",606,NA,NA,NA,NA
"rotjv",607,NA,NA,NA,NA
"sucnm",608,NA,NA,NA,NA
"dirkb",609,405.100189588461,1285.27663551091,1612.57134220096,4505.9242420789
"mfmka",610,388.921287362581,652.784703907028,747.192176000425,787.220061209229
"omefu",611,809.074962156801,861.704314147573,786.589026456706,2195.60723603911
"tbokc",612,NA,NA,NA,NA
"tctiq",613,700.659739969526,2806.54236931447,4449.5788055525,6807.03337760638
"kfuno",614,NA,NA,NA,NA
"upqzf",615,NA,NA,NA,NA
"arzfx",616,638.413345280299,754.609420727128,779.157619133612,1772.4886337734
"ickgu",617,NA,NA,NA,NA
"rpjqn",618,254.804633404373,167.761797676211,137.209842337629,441.41738870631
"kkpft",619,NA,NA,NA,NA
"vyurl",620,NA,NA,NA,NA
"duxzd",621,NA,NA,NA,NA
"ajowy",622,NA,NA,NA,NA
"vytru",623,NA,NA,NA,NA
"zvsov",624,351.363799302968,227.792537724702,189.340497663852,696.165638620623
"yfalj",625,468.888609147306,1033.19913562554,1243.15162875471,5821.05853330398
"eoktj",626,NA,NA,NA,NA
"ilymf",627,NA,NA,NA,NA
"qlywm",628,464.142825476134,821.498349072438,994.032496035458,1321.96966499071
"ckcmh",629,NA,NA,NA,NA
"sbiqu",630,NA,NA,NA,NA
"elwaa",631,618.214533647471,1069.83153940226,1339.06330588876,2491.73079821986
"xdzzi",632,309.155564603622,271.338131415848,250.691702097339,668.353122338925
"ldjbu",633,NA,NA,NA,NA
"aybfp",634,NA,NA,NA,NA
"cuxnv",635,NA,NA,NA,NA
"fatlj",636,NA,NA,NA,NA
"stbii",637,NA,NA,NA,NA
"jitme",638,544.909735380305,948.818817793096,1172.98254028803,1958.36543530249
"ogxwg",639,371.984922885861,403.456067971104,408.788208398827,960.616217883734
"wsmoz",640,NA,NA,NA,NA
"kzcfy",641,NA,NA,NA,NA
"uzghn",642,NA,NA,NA,NA
"bgswv",643,NA,NA,NA,NA
"cisis",644,363.601570929365,399.988221442718,406.434532850768,926.964586718396
"ceixe",645,NA,NA,NA,NA
"nqxlq",646,NA,NA,NA,NA
"napxw",647,NA,NA,NA,NA
"ikvep",648,NA,NA,NA,NA
"sxamq",649,NA,NA,NA,NA
"tihzg",650,756.880853086912,1384.30039906312,1704.90084578233,3676.42538607083
"gqcdo",651,388.699439845739,319.363084924699,292.897737082691,918.708034824203
"fbbwk",652,NA,NA,NA,NA
"lpxnk",653,NA,NA,NA,NA
"oasaf",654,695.755788176856,1212.19021480019,1398.80294152503,6708.67909021364
"zihsj",655,NA,NA,NA,NA
"uwkng",656,365.928133280033,295.748910149614,239.771069362956,800.247613004749
"hfung",657,NA,NA,NA,NA
"ebpif",658,NA,NA,NA,NA
"hkrxq",659,NA,NA,NA,NA
"yblgd",660,516.665416404329,962.042855638946,1201.8927635158,1670.45179334519
"ktngd",661,NA,NA,NA,NA
"iqgki",662,NA,NA,NA,NA
"sldoa",663,373.752346651401,462.519054821207,490.490772673481,982.598785674281
"dhqum",664,554.095729756949,1107.76544795816,1307.05856170838,3441.07951498364
"ofwoj",665,363.601570929179,372.609601269492,369.205904066326,911.401496175778
"uuycq",666,NA,NA,NA,NA
"qlkaw",667,346.606021663307,238.100110071261,202.232270299971,706.381139475875
"aqyls",668,NA,NA,NA,NA
"hmfub",669,NA,NA,NA,NA
"psviz",670,388.69943984554,537.328918178372,592.741578013503,1040.24510063753
"iupny",671,NA,NA,NA,NA
"iervw",672,895.323679714955,2799.03185648923,3792.7725846936,16246.8636608575
"npahr",673,408.601699947719,675.332331848478,666.610115400525,3311.2673582223
"dqdqo",674,NA,NA,NA,NA
"mqoei",675,NA,NA,NA,NA
"hchml",676,NA,NA,NA,NA
"uqapb",677,NA,NA,NA,NA
"colth",678,316.962491517142,510.834277809659,501.529953983398,2302.45245340061
"mvopv",679,352.099881860441,149.464619818785,105.084812509091,529.383477672167
"hawcr",680,NA,NA,NA,NA
"xkxxg",681,NA,NA,NA,NA
"mrvdo",682,909.879897060864,2744.54845205351,3639.62749872561,14079.97366263
"hmnvp",683,NA,NA,NA,NA
"mszgh",684,NA,NA,NA,NA
"xecuy",685,465.907987865578,627.62427781942,700.825364275984,1470.30652556307
"gqifm",686,NA,NA,NA,NA
"zzwjg",687,519.2594658233,919.679882203968,1135.12427383373,1754.70975658079
"cjlef",688,NA,NA,NA,NA
"sysee",689,NA,NA,NA,NA
"yghxv",690,329.063320529197,1039.64980713135,1231.99028195929,1923.15888821513
"jgwsv",691,NA,NA,NA,NA
"zstrw",692,NA,NA,NA,NA
"qjupe",693,NA,NA,NA,NA
"clath",694,447.266752867672,798.850216877744,959.58769973832,1157.70891350326
"qhnsy",695,NA,NA,NA,NA
"xsiqt",696,NA,NA,NA,NA
"idlpq",697,388.921287362382,144.61055957011,96.9502422935497,549.268725392306
"frkvn",698,NA,NA,NA,NA
"bquph",699,385.597491801016,674.546316567992,700.590540080529,2888.57434825604
"jcehu",700,NA,NA,NA,NA
"lpyll",701,387.233931734101,717.149711461106,899.163528996558,38456.2065117528
"coalf",702,NA,NA,NA,NA
"qzlfq",703,NA,NA,NA,NA
"eibdn",704,NA,NA,NA,NA
"lzfil",705,NA,NA,NA,NA
"jrfdl",706,270.448184758794,222.422104108363,198.43249295367,527.676937039768
"gtafb",707,NA,NA,NA,NA
"tokzp",708,NA,NA,NA,NA
"cgchm",709,NA,NA,NA,NA
"objay",710,NA,NA,NA,NA
"zkobc",711,NA,NA,NA,NA
"bhorm",712,254.27556199963,113.990841023185,80.3401728591807,354.34904115972
"inmob",713,NA,NA,NA,NA
"zeejf",714,NA,NA,NA,NA
"xatac",715,NA,NA,NA,NA
"yxeea",716,NA,NA,NA,NA
"wicne",717,NA,NA,NA,NA
"tezfj",718,NA,NA,NA,NA
"piprp",719,NA,NA,NA,NA
"gpynv",720,NA,NA,NA,NA
"ezukp",721,NA,NA,NA,NA
"grwvy",722,NA,NA,NA,NA
"upsqj",723,NA,NA,NA,NA
"bpxoq",724,346.60602166313,457.176285642208,489.473432499636,825.461606934283
"tkjgh",725,NA,NA,NA,NA
"ahpqx",726,NA,NA,NA,NA
"mwbxw",727,NA,NA,NA,NA
"ujsdz",728,NA,NA,NA,NA
"hartp",729,NA,NA,NA,NA
"wjxvh",730,NA,NA,NA,NA
"pixpx",731,NA,NA,NA,NA
"iiovr",732,NA,NA,NA,NA
"vdpyt",733,NA,NA,NA,NA
"vxlsh",734,347.087290869639,550.682045961286,526.588543384691,2434.12146315978
"zrsst",735,NA,NA,NA,NA
"qvran",736,NA,NA,NA,NA
"gcbkg",737,483.015995337282,573.139996597437,613.50020890688,1507.02846363741
"scmxx",738,NA,NA,NA,NA
"pfqfr",739,NA,NA,NA,NA
"xaeqp",740,NA,NA,NA,NA
"mlhad",741,NA,NA,NA,NA
"mfunw",742,NA,NA,NA,NA
"xtcpn",743,NA,NA,NA,NA
"uoawm",744,NA,NA,NA,NA
"ooxwh",745,NA,NA,NA,NA
"bwnlj",746,NA,NA,NA,NA
"ogxgh",747,431.159746180254,373.604751652027,352.223229583875,1098.08137969015
"vhqta",748,NA,NA,NA,NA
"apffp",749,NA,NA,NA,NA
"ojsgh",750,422.357286826949,1267.93316278268,1648.15304650673,5685.51489393771
"ydbfk",751,NA,NA,NA,NA
"matwa",752,NA,NA,NA,NA
"kwamy",753,NA,NA,NA,NA
"gbnvo",754,460.430401474393,1081.43604260346,1272.54030979012,2911.95235898316
"qzjlf",755,NA,NA,NA,NA
"evewt",756,398.818256185254,254.610924312986,212.043928566729,821.858095399571
"setum",757,NA,NA,NA,NA
"zlipy",758,608.731967893594,1076.0094444999,1354.17278712677,2424.1758772342
"duafc",759,NA,NA,NA,NA
"dynxq",760,NA,NA,NA,NA
"txrzq",761,NA,NA,NA,NA
"opyru",762,412.908440002618,553.573988452123,609.393910597008,1181.35727468879
"qobog",763,NA,NA,NA,NA
"zqezn",764,673.521225960549,1251.03700650988,1618.11917513915,2921.37245673633
"gdqml",765,NA,NA,NA,NA
"kzrtw",766,NA,NA,NA,NA
"rdvco",767,447.130619026061,541.247842956664,579.783795928612,1340.13267819987
"ggzvk",768,NA,NA,NA,NA
"ecfrc",769,608.731967893283,826.772334572684,947.614126001546,2276.34566431841
"olnqq",770,937.075622435691,1155.82830949289,1038.1488565197,5569.42274566432
"mrxrz",771,403.772742786649,1464.99435577251,2391.92632283053,48039.4698705168
"tcxao",772,716.721338773071,1188.77271322192,1186.51373531429,6984.70365973096
"ifkmc",773,NA,NA,NA,NA
"rpwph",774,NA,NA,NA,NA
"vbahb",775,NA,NA,NA,NA
"lkkfd",776,298.4773174495,520.26842913895,534.268532600525,1710.56202088256
"vxsed",777,253.404083463893,170.558851699729,140.599479977127,442.126799038838
"ktvhj",778,NA,NA,NA,NA
"udclf",779,618.214533647155,888.95762250784,1041.88507247961,2383.92947462091
"mrhwe",780,NA,NA,NA,NA
"slvoz",781,NA,NA,NA,NA
"xvavv",782,253.404083463764,237.012302648412,219.5815206818,478.267146171074
"rcafz",783,NA,NA,NA,NA
"qfbml",784,NA,NA,NA,NA
"ygztn",785,NA,NA,NA,NA
"poxxr",786,NA,NA,NA,NA
"axmpj",787,NA,NA,NA,NA
"layde",788,695.947881740666,945.282492000549,935.490536176717,3548.8494443333
"bpsaj",789,1307.47704076259,8125.10692276302,2200.08382362571,62741.259711465
"tqujp",790,1255.88437602668,3473.91394165671,2079.59124475665,48442.2586981479
"uqabg",791,NA,NA,NA,NA
"rigpy",792,508.839825697485,1530.92797906073,573.215471700509,5167.03524781836
"vvqxs",793,NA,NA,NA,NA
"hfbio",794,NA,NA,NA,NA
"zbdyz",795,851.492187436116,4424.13459878246,1056.52292316087,10051.1773589202
"eqjvm",796,NA,NA,NA,NA
"sevbu",797,NA,NA,NA,NA
"ykwvn",798,NA,NA,NA,NA
"shflj",799,967.2717620773,4760.30092209308,1055.34177542366,5267.23574421563
"enhcm",800,802.58792872735,2442.34838860853,2789.61144239309,14972.0653582012
"osbmo",801,NA,NA,NA,NA
"qzumx",802,587.731835241052,1343.75803856961,477.917157932443,3695.96735743392
"wdjfb",803,946.376349354738,2683.18338287407,1837.23954819082,10621.4832100245
"ukmxq",804,NA,NA,NA,NA
"kjfuo",805,1097.1483841045,3817.60797742432,934.634582638671,7147.28743090442
"dukpi",806,NA,NA,NA,NA
"rtywh",807,NA,NA,NA,NA
"bafhm",808,NA,NA,NA,NA
"itdsi",809,NA,NA,NA,NA
"mqqse",810,NA,NA,NA,NA
"cvzpi",811,445.233883810856,1141.61435213944,375.147949096604,2232.26514311854
"khgcs",812,NA,NA,NA,NA
"jkjcy",813,NA,NA,NA,NA
"ovdeh",814,NA,NA,NA,NA
"nrdth",815,NA,NA,NA,NA
"jalyh",816,535.557303208726,1645.90201465591,451.397039954014,4722.80328754689
"ldnou",817,NA,NA,NA,NA
"ocfek",818,881.426159016861,802.790483745002,669.197755427133,5379.52121079038
"aggzk",819,NA,NA,NA,NA
"buufl",820,NA,NA,NA,NA
"zlbml",821,NA,NA,NA,NA
"nkutg",822,NA,NA,NA,NA
"awioy",823,NA,NA,NA,NA
"tfdvh",824,NA,NA,NA,NA
"quyix",825,681.123414387432,1391.45259537331,691.699071359022,3852.19120468478
"mqjtr",826,NA,NA,NA,NA
"jlpll",827,NA,NA,NA,NA
"vpfgi",828,765.054241057814,2127.31222756911,612.448765331367,9289.52437645677
"fqvqn",829,NA,NA,NA,NA
"rjxea",830,NA,NA,NA,NA
"dayzb",831,NA,NA,NA,NA
"qbfcg",832,450.615352080306,637.354948992623,605.782390398103,3866.75783336356
"ppcln",833,NA,NA,NA,NA
"sagqo",834,NA,NA,NA,NA
"jfzac",835,NA,NA,NA,NA
"maksk",836,NA,NA,NA,NA
"pztnu",837,NA,NA,NA,NA
"fasiv",838,NA,NA,NA,NA
"knaab",839,NA,NA,NA,NA
"iaxjv",840,NA,NA,NA,NA
"puxka",841,NA,NA,NA,NA
"utucb",842,NA,NA,NA,NA
"bmlso",843,NA,NA,NA,NA
"twemr",844,755.885668302609,1107.64744188583,1099.06401299447,8209.40094770611
"eqztt",845,NA,NA,NA,NA
"piycn",846,NA,NA,NA,NA
"bqdzu",847,NA,NA,NA,NA
"ensfl",848,NA,NA,NA,NA
"qcbmm",849,541.326574801777,832.457308276625,987.453203426051,1945.61677631002
"ltcmn",850,NA,NA,NA,NA
"apcvb",851,NA,NA,NA,NA
"ishwh",852,NA,NA,NA,NA
"mwktn",853,541.326574801501,720.030091826479,811.225975194596,1879.36095922567
"efikh",854,477.965772644244,333.3349478868,290.654848888621,1113.99920459227
"ausih",855,NA,NA,NA,NA
"jxnyt",856,NA,NA,NA,NA
"ujere",857,NA,NA,NA,NA
"tnsda",858,NA,NA,NA,NA
"ojdvd",859,NA,NA,NA,NA
"adnih",860,287.844809282368,356.840737729409,364.056134999639,542.243135439557
"zjvih",861,NA,NA,NA,NA
"rnyxq",862,NA,NA,NA,NA
"zxnza",863,312.526264762727,357.05831279153,361.385928712774,700.246993991635
"evbgr",864,346.866507146586,262.005810452802,230.837095972856,744.885667339934
"dehdf",865,NA,NA,NA,NA
"nfnmk",866,NA,NA,NA,NA
"yxegi",867,NA,NA,NA,NA
"virzn",868,NA,NA,NA,NA
"qkbio",869,NA,NA,NA,NA
"tghcs",870,NA,NA,NA,NA
"hqayp",871,2156.08727740853,1120.26155366209,672.102356176543,3895.63390694426
"gxyqw",872,NA,NA,NA,NA
"iytsd",873,NA,NA,NA,NA
"ctsya",874,291.31925057587,412.461806256117,391.841151422147,1931.06242327975
"ojwan",875,449.44711676836,1038.50579753237,1225.93235144195,3428.71939684335
"upjbf",876,NA,NA,NA,NA
"oipvn",877,346.866507146409,439.53332957042,465.294583470474,842.836637215131
"mzfen",878,NA,NA,NA,NA
"mjyca",879,NA,NA,NA,NA
"dixnx",880,635.290388761773,562.960413959446,548.969519936337,1915.91598431582
"fderx",881,NA,NA,NA,NA
"zgvvq",882,NA,NA,NA,NA
"uksfd",883,287.844809282221,133.348476769345,95.9318409328014,428.65740899071
"sqdzr",884,NA,NA,NA,NA
"daopd",885,NA,NA,NA,NA
"legtr",886,NA,NA,NA,NA
"isudu",887,513.219325449713,776.954784744006,911.740447007798,1766.70752122876
"vmaqp",888,NA,NA,NA,NA
"ovmvd",889,NA,NA,NA,NA
"nefyg",890,NA,NA,NA,NA
"mixeb",891,NA,NA,NA,NA
"wwsig",892,NA,NA,NA,NA
"lyisb",893,NA,NA,NA,NA
"aibrl",894,NA,NA,NA,NA
"jwxwu",895,336.876991592019,750.665584551495,816.36449610541,3073.11681600116
"efwsc",896,NA,NA,NA,NA
"idhkg",897,NA,NA,NA,NA
"ibboo",898,NA,NA,NA,NA
"loedv",899,NA,NA,NA,NA
"jlxir",900,NA,NA,NA,NA
"hdhlf",901,766.739322616284,581.413475409586,538.867897860888,2222.08540495234
"vhzxm",902,NA,NA,NA,NA
"iqqsa",903,NA,NA,NA,NA
"wdzwo",904,NA,NA,NA,NA
"pudvp",905,945.258647964975,5203.66589134126,2033.01547905723,52566.2664691747
"hmdug",906,1669.64509006176,12642.8846651538,2369.2169731068,30054.7622166252
"adepw",907,NA,NA,NA,NA
"eprdo",908,696.180304540137,5099.66196290131,2507.74073504142,88968.9474603634
"uvxny",909,1129.59788284834,12760.2357803822,3171.18123225554,134708.488385847
"etztq",910,1380.947547164,5072.20341238808,1654.37442329618,10514.1552793489
"cjszy",911,1443.25043103525,7981.4315277474,1476.50339835559,17646.6577501983
"wywtg",912,1316.09891059153,7636.83682093956,1371.28735228137,12883.7117723684
"hjurc",913,1066.43485001434,6383.41653579594,3194.6451515157,131687.931726649
"gvien",914,1056.1225423403,2685.55883970138,713.42815715308,7002.68690798698
"qyddm",915,NA,NA,NA,NA
"rnmqx",916,602.455631181381,2029.4569292113,836.857903665316,6590.78134361789
"tkrao",917,NA,NA,NA,NA
"jhhvq",918,604.384700653314,1359.61453028252,558.77082854106,3334.02097007652
"oqtgo",919,NA,NA,NA,NA
"tdaqu",920,484.969159674425,410.920335414074,312.517846889035,2019.21290824517
"pudkt",921,724.654026529195,3811.57373187265,903.634196233175,8760.56291641827
"ibhor",922,NA,NA,NA,NA
"vdzxv",923,1194.65577986836,5354.81847295978,2466.44355189695,13134.2750991575
"xvyst",924,NA,NA,NA,NA
"fpuxh",925,1443.96322068563,5641.45315384669,4439.39618430743,31938.1990764517
"afjvn",926,684.577588605443,1963.47429848084,675.619656969682,3650.41277062941
"cimaa",927,980.291539556409,7629.66810169528,1627.55212616295,100733.757777327
"eeync",928,NA,NA,NA,NA
"hawww",929,929.075904690647,9132.06058650741,3365.95819759142,149932.061918996
"qerhp",930,NA,NA,NA,NA
"focgh",931,NA,NA,NA,NA
"hodzi",932,843.105274719151,5782.38807986535,2080.71810716128,45331.1574090008
"ilrdt",933,NA,NA,NA,NA
"rbgfc",934,1000.48131881008,4138.96941426783,1878.33698142794,9548.88318696061
"fjhgf",935,NA,NA,NA,NA
"gabjs",936,347.241666833756,1068.58742861218,510.282923555093,2972.82294440306
"gqipq",937,473.207352165125,977.410769093784,570.97216274113,3434.66419102763
"zzmva",938,828.956287392392,2422.60074209203,908.894088463309,5242.0429621548
"qqmye",939,NA,NA,NA,NA
"vmfvw",940,545.728334768342,1407.05808330515,705.709534101224,3185.09828359379
"wsuzr",941,NA,NA,NA,NA
"uqeay",942,NA,NA,NA,NA
"upyyy",943,NA,NA,NA,NA
"inkhb",944,NA,NA,NA,NA
"ptmlx",945,317.661144029756,602.543842404016,652.914545329243,2134.67703478435
"etxjb",946,NA,NA,NA,NA
"ehhqo",947,374.917374031617,467.434978646164,168.976841640821,867.378590796862
"nlipj",948,NA,NA,NA,NA
"untqt",949,NA,NA,NA,NA
"gzxmh",950,348.208906428939,770.904394526463,388.228599127443,2878.99012089851
"ynedo",951,NA,NA,NA,NA
"jivau",952,544.515242415382,2103.57005048558,781.297076769255,5517.69763799814
"aunyx",953,396.995855191549,930.822591041938,265.767977267147,2467.54876787735
"idloi",954,NA,NA,NA,NA
"snslc",955,NA,NA,NA,NA
"jgfkj",956,421.25345425091,1898.13248834547,832.533185567325,4043.41141626354
"fsexq",957,NA,NA,NA,NA
"ekjlo",958,820.077506154917,1139.15877810308,388.872533024687,1166.66307460862
"iyyhu",959,616.842885432169,1466.04623631333,632.820390992449,4455.64801559814
"depeq",960,608.720582574907,573.206013375981,429.786676004921,1885.58372487339
"qggds",961,NA,NA,NA,NA
"ypiym",962,NA,NA,NA,NA
"ncpma",963,NA,NA,NA,NA
"qajyg",964,851.430827417318,3566.47918803534,1010.34769071766,6883.30811270713
"wxfht",965,NA,NA,NA,NA
"watmj",966,660.231693252717,1108.98790851401,542.241704069616,4172.72747329527
"fmjth",967,NA,NA,NA,NA
"ubhyf",968,398.700165858221,652.704994657113,630.289476939179,2132.35501760979
"uyset",969,507.299604206198,476.476665954578,468.523227113528,1449.54611034823
"tfidn",970,NA,NA,NA,NA
"tqtca",971,507.299604205938,883.458866761646,1081.54120152007,1679.82862640438
"oorns",972,NA,NA,NA,NA
"hholw",973,NA,NA,NA,NA
"npgqk",974,NA,NA,NA,NA
"gkkkd",975,NA,NA,NA,NA
"bszyt",976,NA,NA,NA,NA
"cmyjx",977,NA,NA,NA,NA
"xepuk",978,318.795395856363,752.405975858729,864.033160648851,2239.42895221999
"rxkbt",979,255.952938697937,551.899227385123,592.392181749542,2514.07717642929
"ihzhp",980,330.631637824891,295.504324456671,276.365839878435,748.127172011204
"tjvxd",981,NA,NA,NA,NA
"cnrec",982,NA,NA,NA,NA
"sygjj",983,344.92982508815,405.214988093161,418.692954286663,846.671270751477
"dlxoo",984,NA,NA,NA,NA
"xuzub",985,NA,NA,NA,NA
"wuoln",986,NA,NA,NA,NA
"ksfbf",987,544.299111916495,1136.77943104444,1466.57946749627,1634.98777485714
"qyybm",988,NA,NA,NA,NA
"jhjdx",989,389.426087669019,673.356142506347,756.393396713213,1764.20611507694
"schez",990,NA,NA,NA,NA
"fybzc",991,NA,NA,NA,NA
